column,nominal_position_mm,green_median,green_std
4.500000000000000000e+01,1.182413793103448363e+01,9.800000000000000000e+01,3.205626563819726549e+00
4.600000000000000000e+01,1.208689655172413779e+01,9.750000000000000000e+01,3.226410113767656629e+00
4.700000000000000000e+01,1.234965517241379374e+01,9.700000000000000000e+01,3.781293043832140377e+00
4.800000000000000000e+01,1.261241379310344790e+01,9.700000000000000000e+01,3.482034745981466894e+00
4.900000000000000000e+01,1.287517241379310384e+01,9.700000000000000000e+01,3.073675753700915170e+00
5.000000000000000000e+01,1.313793103448275801e+01,9.800000000000000000e+01,3.290347837066605940e+00
5.100000000000000000e+01,1.340068965517241395e+01,9.900000000000000000e+01,4.550640980492015153e+00
5.200000000000000000e+01,1.366344827586206812e+01,1.000000000000000000e+02,5.199116845409633036e+00
5.300000000000000000e+01,1.392620689655172406e+01,1.045000000000000000e+02,5.532064048697275638e+00
5.400000000000000000e+01,1.418896551724138000e+01,1.055000000000000000e+02,5.034214533789975299e+00
5.500000000000000000e+01,1.445172413793103416e+01,1.025000000000000000e+02,6.476419567682953904e+00
5.600000000000000000e+01,1.471448275862069011e+01,9.750000000000000000e+01,3.868442031360945776e+00
5.700000000000000000e+01,1.497724137931034427e+01,9.700000000000000000e+01,4.192782737435047480e+00
5.800000000000000000e+01,1.524000000000000021e+01,9.500000000000000000e+01,3.503904072602444852e+00
5.900000000000000000e+01,1.550275862068965438e+01,9.350000000000000000e+01,3.558050340034865311e+00
6.000000000000000000e+01,1.576551724137931032e+01,9.300000000000000000e+01,5.345323436321593569e+00
6.100000000000000000e+01,1.602827586206896626e+01,9.350000000000000000e+01,7.355523954069409065e+00
6.200000000000000000e+01,1.629103448275862220e+01,9.350000000000000000e+01,8.598060787500607205e+00
6.300000000000000000e+01,1.655379310344827459e+01,9.800000000000000000e+01,8.246184934393735233e+00
6.400000000000000000e+01,1.681655172413793053e+01,1.015000000000000000e+02,5.488466442357910147e+00
6.500000000000000000e+01,1.707931034482758648e+01,9.650000000000000000e+01,1.198289796960651721e+01
6.600000000000000000e+01,1.734206896551724242e+01,9.600000000000000000e+01,8.306391604845967436e+01
6.700000000000000000e+01,1.760482758620689481e+01,9.800000000000000000e+01,1.069266180579258361e+02
6.800000000000000000e+01,1.786758620689655075e+01,1.005000000000000000e+02,1.473450633999433705e+02
6.900000000000000000e+01,1.813034482758620669e+01,1.030000000000000000e+02,1.628718168764592917e+02
7.000000000000000000e+01,1.839310344827586263e+01,1.040000000000000000e+02,1.695193726638148348e+02
7.100000000000000000e+01,1.865586206896551857e+01,1.020000000000000000e+02,1.475124053163740427e+02
7.200000000000000000e+01,1.891862068965517096e+01,1.050000000000000000e+02,1.503590840842902594e+02
7.300000000000000000e+01,1.918137931034482691e+01,1.075000000000000000e+02,1.468679962869151723e+02
7.400000000000000000e+01,1.944413793103448285e+01,1.110000000000000000e+02,1.591832833821860049e+02
7.500000000000000000e+01,1.970689655172413879e+01,1.245000000000000000e+02,1.705680409608500270e+02
7.600000000000000000e+01,1.996965517241379473e+01,3.435000000000000000e+02,1.334003997995008604e+02
7.700000000000000000e+01,2.023241379310344712e+01,3.650000000000000000e+02,1.637314755743378782e+02
7.800000000000000000e+01,2.049517241379310306e+01,3.760000000000000000e+02,1.556923590838141820e+02
7.900000000000000000e+01,2.075793103448275900e+01,3.990000000000000000e+02,1.252099833501928430e+02
8.000000000000000000e+01,2.102068965517241494e+01,3.765000000000000000e+02,1.110324476316870772e+02
8.100000000000000000e+01,2.128344827586206733e+01,3.345000000000000000e+02,8.402404376460083313e+01
8.200000000000000000e+01,2.154620689655172328e+01,3.310000000000000000e+02,5.453119329032389828e+01
8.300000000000000000e+01,2.180896551724137922e+01,3.590000000000000000e+02,5.564606342770348846e+01
8.400000000000000000e+01,2.207172413793103516e+01,3.895000000000000000e+02,7.897458056235562651e+01
8.500000000000000000e+01,2.233448275862069110e+01,3.430000000000000000e+02,8.444327227576444272e+01
8.600000000000000000e+01,2.259724137931034349e+01,3.560000000000000000e+02,8.000422894638479931e+01
8.700000000000000000e+01,2.285999999999999943e+01,3.730000000000000000e+02,7.659552575687577303e+01
8.800000000000000000e+01,2.312275862068965537e+01,3.570000000000000000e+02,8.028437953439150476e+01
8.900000000000000000e+01,2.338551724137931132e+01,4.070000000000000000e+02,7.031258333328395338e+01
9.000000000000000000e+01,2.364827586206896726e+01,4.505000000000000000e+02,6.217335475641205988e+01
9.100000000000000000e+01,2.391103448275861965e+01,4.585000000000000000e+02,5.734389664680006859e+01
9.200000000000000000e+01,2.417379310344827559e+01,4.640000000000000000e+02,6.171877021799950569e+01
9.300000000000000000e+01,2.443655172413793153e+01,4.610000000000000000e+02,5.947583542918922461e+01
9.400000000000000000e+01,2.469931034482758747e+01,4.610000000000000000e+02,5.652150524849417934e+01
9.500000000000000000e+01,2.496206896551723986e+01,4.665000000000000000e+02,5.204818814222920054e+01
9.600000000000000000e+01,2.522482758620689580e+01,4.690000000000000000e+02,4.990517049030758301e+01
9.700000000000000000e+01,2.548758620689655174e+01,4.570000000000000000e+02,4.986788100125726686e+01
9.800000000000000000e+01,2.575034482758620769e+01,4.635000000000000000e+02,5.106932923868188112e+01
9.900000000000000000e+01,2.601310344827586363e+01,4.565000000000000000e+02,5.049869360246416505e+01
1.000000000000000000e+02,2.627586206896551602e+01,4.520000000000000000e+02,5.790047360557597500e+01
1.010000000000000000e+02,2.653862068965517196e+01,4.680000000000000000e+02,5.589311165569113626e+01
1.020000000000000000e+02,2.680137931034482790e+01,4.785000000000000000e+02,5.494827112839857364e+01
1.030000000000000000e+02,2.706413793103448384e+01,4.960000000000000000e+02,5.019146933244731912e+01
1.040000000000000000e+02,2.732689655172413623e+01,4.900000000000000000e+02,3.436021778121062198e+01
1.050000000000000000e+02,2.758965517241379217e+01,4.905000000000000000e+02,2.838598049898733322e+01
1.060000000000000000e+02,2.785241379310344811e+01,4.980000000000000000e+02,2.494597461125853854e+01
1.070000000000000000e+02,2.811517241379310406e+01,5.000000000000000000e+02,3.907275976374788229e+01
1.080000000000000000e+02,2.837793103448276000e+01,4.960000000000000000e+02,3.447674336902099412e+01
1.090000000000000000e+02,2.864068965517241239e+01,4.940000000000000000e+02,4.515728684891902844e+01
1.100000000000000000e+02,2.890344827586206833e+01,4.820000000000000000e+02,4.421616232122216417e+01
1.110000000000000000e+02,2.916620689655172427e+01,4.785000000000000000e+02,4.699356763755606181e+01
1.120000000000000000e+02,2.942896551724138021e+01,4.790000000000000000e+02,6.720692225735049874e+01
1.130000000000000000e+02,2.969172413793103615e+01,4.845000000000000000e+02,6.321809348398605266e+01
1.140000000000000000e+02,2.995448275862068854e+01,4.685000000000000000e+02,6.915520738406712553e+01
1.150000000000000000e+02,3.021724137931034448e+01,4.655000000000000000e+02,6.097019066154833666e+01
1.160000000000000000e+02,3.048000000000000043e+01,4.630000000000000000e+02,5.346999093468741648e+01
1.170000000000000000e+02,3.074275862068965637e+01,4.775000000000000000e+02,5.026830356944622480e+01
1.180000000000000000e+02,3.100551724137930876e+01,4.805000000000000000e+02,4.882973802891248027e+01
1.190000000000000000e+02,3.126827586206896470e+01,4.915000000000000000e+02,4.632617132146315697e+01
