column,nominal_position_mm,green_median,green_std
5.500000000000000000e+01,7.741744827586205702e+01,5.553300000000000000e+04,1.691770358764667662e+03
5.600000000000000000e+01,7.745248275862068965e+01,5.383600000000000000e+04,1.622009401933597474e+03
5.700000000000000000e+01,7.748751724137930808e+01,5.207600000000000000e+04,1.559955368123836024e+03
5.800000000000000000e+01,7.752255172413792650e+01,5.062000000000000000e+04,1.483939141828340098e+03
5.900000000000000000e+01,7.755758620689654492e+01,4.866700000000000000e+04,1.645858143142286281e+03
6.000000000000000000e+01,7.759262068965516335e+01,4.857900000000000000e+04,1.667148750889791700e+03
6.100000000000000000e+01,7.762765517241378177e+01,4.861100000000000000e+04,1.663770179408000786e+03
6.200000000000000000e+01,7.766268965517241440e+01,4.855500000000000000e+04,1.669366630879151899e+03
6.300000000000000000e+01,7.769772413793103283e+01,4.857100000000000000e+04,1.682108153344880975e+03
6.400000000000000000e+01,7.773275862068965125e+01,4.862700000000000000e+04,1.671062707236847473e+03
6.500000000000000000e+01,7.776779310344826968e+01,4.857900000000000000e+04,1.662937787691982294e+03
6.600000000000000000e+01,7.780282758620688810e+01,4.858700000000000000e+04,1.663873639350855910e+03
6.700000000000000000e+01,7.783786206896550652e+01,4.853100000000000000e+04,1.674804100768542412e+03
6.800000000000000000e+01,7.787289655172413916e+01,4.855500000000000000e+04,1.677500706918255446e+03
6.900000000000000000e+01,7.790793103448275758e+01,4.853900000000000000e+04,1.679016022100990313e+03
7.000000000000000000e+01,7.794296551724137601e+01,4.852300000000000000e+04,1.667415216803444537e+03
7.100000000000000000e+01,7.797799999999999443e+01,4.855500000000000000e+04,1.660252727158207335e+03
7.200000000000000000e+01,7.801303448275861285e+01,4.850700000000000000e+04,1.677334585214915478e+03
7.300000000000000000e+01,7.804806896551724549e+01,4.857100000000000000e+04,1.683149007630419646e+03
7.400000000000000000e+01,7.808310344827586391e+01,4.852300000000000000e+04,1.667551123085583413e+03
7.500000000000000000e+01,7.811813793103446812e+01,4.857100000000000000e+04,1.680045542000824071e+03
7.600000000000000000e+01,7.815317241379310076e+01,4.854700000000000000e+04,1.669499610307106877e+03
7.700000000000000000e+01,7.818820689655171918e+01,4.854700000000000000e+04,1.671414444872332979e+03
7.800000000000000000e+01,7.822324137931033761e+01,4.853100000000000000e+04,1.673903040215256624e+03
7.900000000000000000e+01,7.825827586206897024e+01,4.855500000000000000e+04,1.683711644990090008e+03
8.000000000000000000e+01,7.829331034482757445e+01,4.861900000000000000e+04,1.679610967362782731e+03
8.100000000000000000e+01,7.832834482758620709e+01,4.858700000000000000e+04,1.676348141361872649e+03
8.200000000000000000e+01,7.836337931034482551e+01,4.857900000000000000e+04,1.667093131388645588e+03
8.300000000000000000e+01,7.839841379310344394e+01,4.855500000000000000e+04,1.663252144111325151e+03
8.400000000000000000e+01,7.843344827586206236e+01,4.853900000000000000e+04,1.672690250925350483e+03
8.500000000000000000e+01,7.846848275862068078e+01,4.853900000000000000e+04,1.682864947310218668e+03
8.600000000000000000e+01,7.850351724137929921e+01,4.855500000000000000e+04,1.673042897630413336e+03
8.700000000000000000e+01,7.853855172413793184e+01,4.855500000000000000e+04,1.669913122692679963e+03
8.800000000000000000e+01,7.857358620689655027e+01,4.849100000000000000e+04,1.669887075267367209e+03
8.900000000000000000e+01,7.860862068965516869e+01,4.853900000000000000e+04,1.674583344349572599e+03
9.000000000000000000e+01,7.864365517241378711e+01,4.855500000000000000e+04,1.664339987754733784e+03
9.100000000000000000e+01,7.867868965517240554e+01,4.855500000000000000e+04,1.682496582365709855e+03
9.200000000000000000e+01,7.871372413793102396e+01,4.855500000000000000e+04,1.683970485624538014e+03
9.300000000000000000e+01,7.874875862068965660e+01,4.857100000000000000e+04,1.673019507403097805e+03
9.400000000000000000e+01,7.878379310344827502e+01,4.851500000000000000e+04,1.668720259975644012e+03
9.500000000000000000e+01,7.881882758620689344e+01,4.854700000000000000e+04,1.675150930038425486e+03
9.600000000000000000e+01,7.885386206896551187e+01,4.854700000000000000e+04,1.672139791558884554e+03
9.700000000000000000e+01,7.888889655172413029e+01,4.855500000000000000e+04,1.660183141670489022e+03
9.800000000000000000e+01,7.892393103448276293e+01,4.850700000000000000e+04,1.685254279687162352e+03
9.900000000000000000e+01,7.895896551724138135e+01,4.853100000000000000e+04,1.673836360937697464e+03
1.000000000000000000e+02,7.899399999999998556e+01,4.857900000000000000e+04,1.659228183601342380e+03
1.010000000000000000e+02,7.902903448275861820e+01,4.854700000000000000e+04,1.671365033869358285e+03
1.020000000000000000e+02,7.906406896551723662e+01,4.854700000000000000e+04,1.675400681926612378e+03
1.030000000000000000e+02,7.909910344827585504e+01,4.859500000000000000e+04,1.687075587256393874e+03
1.040000000000000000e+02,7.913413793103448768e+01,4.853100000000000000e+04,1.674671618752772929e+03
1.050000000000000000e+02,7.916917241379309189e+01,4.858700000000000000e+04,1.681479844354967327e+03
1.060000000000000000e+02,7.920420689655172453e+01,4.855500000000000000e+04,1.674886607646567654e+03
1.070000000000000000e+02,7.923924137931034295e+01,4.855500000000000000e+04,1.679872530132799056e+03
1.080000000000000000e+02,7.927427586206896137e+01,4.854700000000000000e+04,1.671557429840026316e+03
1.090000000000000000e+02,7.930931034482757980e+01,4.853900000000000000e+04,1.678079142892977188e+03
1.100000000000000000e+02,7.934434482758619822e+01,4.853100000000000000e+04,1.671218599939127898e+03
1.110000000000000000e+02,7.937937931034481664e+01,4.855500000000000000e+04,1.679785544324857256e+03
1.120000000000000000e+02,7.941441379310344928e+01,4.849900000000000000e+04,1.677824467477432108e+03
1.130000000000000000e+02,7.944944827586206770e+01,4.855500000000000000e+04,1.680147010336539097e+03
1.140000000000000000e+02,7.948448275862068613e+01,4.857100000000000000e+04,1.671223446050996699e+03
1.150000000000000000e+02,7.951951724137930455e+01,4.850700000000000000e+04,1.677382077415121330e+03
1.160000000000000000e+02,7.955455172413792297e+01,4.854700000000000000e+04,1.683901749359195492e+03
1.170000000000000000e+02,7.958958620689654140e+01,4.852300000000000000e+04,1.672784746079541037e+03
1.180000000000000000e+02,7.962462068965517403e+01,4.855500000000000000e+04,1.681579306100082022e+03
1.190000000000000000e+02,7.965965517241379246e+01,4.852300000000000000e+04,1.678162857855773836e+03
1.200000000000000000e+02,7.969468965517241088e+01,4.854700000000000000e+04,1.683442170904935892e+03
1.210000000000000000e+02,7.972972413793102930e+01,4.853100000000000000e+04,1.672596829959244587e+03
1.220000000000000000e+02,7.976475862068964773e+01,4.847500000000000000e+04,1.680796709926723452e+03
1.230000000000000000e+02,7.979979310344828036e+01,4.853900000000000000e+04,1.676492216206756666e+03
1.240000000000000000e+02,7.983482758620689879e+01,4.849900000000000000e+04,1.687224824129723856e+03
1.250000000000000000e+02,7.986986206896550300e+01,4.851500000000000000e+04,1.669169337636743421e+03
1.260000000000000000e+02,7.990489655172413563e+01,4.860300000000000000e+04,1.671881501774787012e+03
1.270000000000000000e+02,7.993993103448275406e+01,4.858700000000000000e+04,1.683874758795861908e+03
1.280000000000000000e+02,7.997496551724137248e+01,4.854700000000000000e+04,1.675489004893643141e+03
1.290000000000000000e+02,8.001000000000000512e+01,4.853100000000000000e+04,1.679810764805649114e+03
1.300000000000000000e+02,8.004503448275860933e+01,4.852300000000000000e+04,1.672996465637280380e+03
1.310000000000000000e+02,8.008006896551724196e+01,4.854700000000000000e+04,1.680100482960890531e+03
1.320000000000000000e+02,8.011510344827586039e+01,4.853900000000000000e+04,1.673680370067460672e+03
1.330000000000000000e+02,8.015013793103447881e+01,4.852300000000000000e+04,1.683334977780860982e+03
1.340000000000000000e+02,8.018517241379309723e+01,4.853900000000000000e+04,1.674822586087109357e+03
1.350000000000000000e+02,8.022020689655171566e+01,4.852300000000000000e+04,1.684403924493628665e+03
1.360000000000000000e+02,8.025524137931033408e+01,4.855500000000000000e+04,1.680554556787897127e+03
1.370000000000000000e+02,8.029027586206896672e+01,4.850700000000000000e+04,1.688902112208092149e+03
1.380000000000000000e+02,8.032531034482758514e+01,4.849100000000000000e+04,1.678822523643323620e+03
1.390000000000000000e+02,8.036034482758620356e+01,4.852300000000000000e+04,1.683949750509832484e+03
1.400000000000000000e+02,8.039537931034482199e+01,4.853900000000000000e+04,1.671349932833885077e+03
1.410000000000000000e+02,8.043041379310344041e+01,4.855500000000000000e+04,1.664113880764658461e+03
1.420000000000000000e+02,8.046544827586205884e+01,4.853100000000000000e+04,1.678877750857739329e+03
1.430000000000000000e+02,8.050048275862069147e+01,4.857900000000000000e+04,1.680164687905270512e+03
1.440000000000000000e+02,8.053551724137930989e+01,4.856300000000000000e+04,1.672328825130319274e+03
1.450000000000000000e+02,8.057055172413792832e+01,4.853100000000000000e+04,1.682899986092730387e+03
1.460000000000000000e+02,8.060558620689654674e+01,4.853900000000000000e+04,1.699178349805773905e+03
1.470000000000000000e+02,8.064062068965516517e+01,4.853900000000000000e+04,1.681193360027187964e+03
1.480000000000000000e+02,8.067565517241379780e+01,4.853100000000000000e+04,1.670321262634295408e+03
1.490000000000000000e+02,8.071068965517241622e+01,4.859500000000000000e+04,1.676332980703807607e+03
1.500000000000000000e+02,8.074572413793102044e+01,4.849100000000000000e+04,1.684774659760069198e+03
1.510000000000000000e+02,8.078075862068965307e+01,4.853100000000000000e+04,1.677323118677287084e+03
1.520000000000000000e+02,8.081579310344827149e+01,4.857100000000000000e+04,1.679127661125834948e+03
1.530000000000000000e+02,8.085082758620688992e+01,4.853900000000000000e+04,1.684824267347380783e+03
1.540000000000000000e+02,8.088586206896552255e+01,4.852300000000000000e+04,1.674655971167170947e+03
1.550000000000000000e+02,8.092089655172412677e+01,4.854700000000000000e+04,1.680030536343807398e+03
1.560000000000000000e+02,8.095593103448275940e+01,4.851500000000000000e+04,1.683589235661772591e+03
1.570000000000000000e+02,8.099096551724137782e+01,4.855500000000000000e+04,1.677503879553519027e+03
1.580000000000000000e+02,8.102599999999999625e+01,4.852300000000000000e+04,1.672666571210134862e+03
1.590000000000000000e+02,8.106103448275861467e+01,4.854700000000000000e+04,1.671377316154151004e+03
1.600000000000000000e+02,8.109606896551723310e+01,4.853900000000000000e+04,1.676709267030196315e+03
1.610000000000000000e+02,8.113110344827585152e+01,4.854700000000000000e+04,1.677267689391208023e+03
1.620000000000000000e+02,8.116613793103448415e+01,4.849900000000000000e+04,1.682721672810208474e+03
1.630000000000000000e+02,8.120117241379310258e+01,4.854700000000000000e+04,1.682383827322485786e+03
1.640000000000000000e+02,8.123620689655172100e+01,4.848300000000000000e+04,1.694361397802273132e+03
1.650000000000000000e+02,8.127124137931033943e+01,4.855500000000000000e+04,1.675294657526968649e+03
1.660000000000000000e+02,8.130627586206895785e+01,4.853900000000000000e+04,1.676041417855914688e+03
1.670000000000000000e+02,8.134131034482757627e+01,4.849900000000000000e+04,1.675681774674033477e+03
1.680000000000000000e+02,8.137634482758620891e+01,4.852300000000000000e+04,1.696363996731909765e+03
1.690000000000000000e+02,8.141137931034482733e+01,4.853900000000000000e+04,1.685667146600510023e+03
1.700000000000000000e+02,8.144641379310344576e+01,4.854700000000000000e+04,1.678084311573982404e+03
1.710000000000000000e+02,8.148144827586206418e+01,4.854700000000000000e+04,1.675846216747866038e+03
1.720000000000000000e+02,8.151648275862068260e+01,4.855500000000000000e+04,1.678095567211250909e+03
1.730000000000000000e+02,8.155151724137931524e+01,4.854700000000000000e+04,1.681020644200873221e+03
1.740000000000000000e+02,8.158655172413793366e+01,4.855500000000000000e+04,1.678628847026282983e+03
1.750000000000000000e+02,8.162158620689653787e+01,4.849100000000000000e+04,1.684349831430325821e+03
1.760000000000000000e+02,8.165662068965517051e+01,4.853900000000000000e+04,1.686234867610209449e+03
1.770000000000000000e+02,8.169165517241378893e+01,4.851500000000000000e+04,1.681475328074688377e+03
1.780000000000000000e+02,8.172668965517240736e+01,4.852300000000000000e+04,1.691258244285122828e+03
1.790000000000000000e+02,8.176172413793103999e+01,4.849100000000000000e+04,1.680880523857725848e+03
1.800000000000000000e+02,8.179675862068964420e+01,4.852300000000000000e+04,1.671890465173061102e+03
1.810000000000000000e+02,8.183179310344827684e+01,4.853900000000000000e+04,1.676111010646461409e+03
1.820000000000000000e+02,8.186682758620689526e+01,4.853900000000000000e+04,1.681197069967364314e+03
1.830000000000000000e+02,8.190186206896551369e+01,4.852300000000000000e+04,1.671923577713068880e+03
1.840000000000000000e+02,8.193689655172413211e+01,4.853100000000000000e+04,1.680492633378635674e+03
1.850000000000000000e+02,8.197193103448275053e+01,4.852300000000000000e+04,1.683128658830321683e+03
1.860000000000000000e+02,8.200696551724136896e+01,4.853100000000000000e+04,1.673652718752996179e+03
1.870000000000000000e+02,8.204200000000000159e+01,4.851500000000000000e+04,1.681789333190243042e+03
1.880000000000000000e+02,8.207703448275862002e+01,4.854700000000000000e+04,1.689106746816958093e+03
1.890000000000000000e+02,8.211206896551723844e+01,4.852300000000000000e+04,1.674406064787771129e+03
1.900000000000000000e+02,8.214710344827585686e+01,4.854700000000000000e+04,1.689311646988050825e+03
1.910000000000000000e+02,8.218213793103447529e+01,4.856300000000000000e+04,1.687926478481927688e+03
1.920000000000000000e+02,8.221717241379309371e+01,4.854700000000000000e+04,1.687124703902440842e+03
1.930000000000000000e+02,8.225220689655172635e+01,4.854700000000000000e+04,1.682278495577556896e+03
1.940000000000000000e+02,8.228724137931034477e+01,4.854700000000000000e+04,1.673045315542773096e+03
1.950000000000000000e+02,8.232227586206896319e+01,4.852300000000000000e+04,1.688852704523929788e+03
1.960000000000000000e+02,8.235731034482758162e+01,4.852300000000000000e+04,1.691012588357441473e+03
1.970000000000000000e+02,8.239234482758620004e+01,4.856300000000000000e+04,1.689297613751599101e+03
1.980000000000000000e+02,8.242737931034483267e+01,4.851500000000000000e+04,1.673908526529650999e+03
1.990000000000000000e+02,8.246241379310345110e+01,4.851500000000000000e+04,1.671520574758808152e+03
2.000000000000000000e+02,8.249744827586205531e+01,4.850700000000000000e+04,1.683419669117770354e+03
2.010000000000000000e+02,8.253248275862068795e+01,4.849900000000000000e+04,1.683131090334716873e+03
2.020000000000000000e+02,8.256751724137930637e+01,4.850700000000000000e+04,1.683786428652140557e+03
2.030000000000000000e+02,8.260255172413792479e+01,4.852300000000000000e+04,1.684984709580731533e+03
2.040000000000000000e+02,8.263758620689655743e+01,4.853100000000000000e+04,1.678018222718982770e+03
2.050000000000000000e+02,8.267262068965516164e+01,4.857100000000000000e+04,1.688865764803569164e+03
2.060000000000000000e+02,8.270765517241378006e+01,4.854700000000000000e+04,1.684928249117825999e+03
2.070000000000000000e+02,8.274268965517241270e+01,4.853100000000000000e+04,1.690757658225920750e+03
2.080000000000000000e+02,8.277772413793103112e+01,4.852300000000000000e+04,1.684613121638545863e+03
2.090000000000000000e+02,8.281275862068964955e+01,4.854700000000000000e+04,1.682265787993981348e+03
2.100000000000000000e+02,8.284779310344826797e+01,4.853100000000000000e+04,1.670006979459879176e+03
2.110000000000000000e+02,8.288282758620688639e+01,4.855500000000000000e+04,1.677829853647176378e+03
2.120000000000000000e+02,8.291786206896551903e+01,4.857900000000000000e+04,1.668084377716899098e+03
2.130000000000000000e+02,8.295289655172413745e+01,4.853900000000000000e+04,1.687958659290357900e+03
2.140000000000000000e+02,8.298793103448275588e+01,4.851500000000000000e+04,1.675608360806223800e+03
2.150000000000000000e+02,8.302296551724137430e+01,4.849900000000000000e+04,1.681037449288270864e+03
2.160000000000000000e+02,8.305799999999999272e+01,4.852300000000000000e+04,1.670026664135786405e+03
2.170000000000000000e+02,8.309303448275861115e+01,4.853900000000000000e+04,1.678063635440896633e+03
2.180000000000000000e+02,8.312806896551724378e+01,4.850700000000000000e+04,1.678347619909483456e+03
2.190000000000000000e+02,8.316310344827586221e+01,4.856300000000000000e+04,1.690823041915607973e+03
2.200000000000000000e+02,8.319813793103448063e+01,4.853900000000000000e+04,1.678946801644999141e+03
2.210000000000000000e+02,8.323317241379309905e+01,4.856300000000000000e+04,1.682464064677198849e+03
2.220000000000000000e+02,8.326820689655171748e+01,4.857100000000000000e+04,1.683111093297564139e+03
2.230000000000000000e+02,8.330324137931033590e+01,4.849900000000000000e+04,1.696112183671145658e+03
2.240000000000000000e+02,8.333827586206896854e+01,4.849100000000000000e+04,1.683367370104469046e+03
2.250000000000000000e+02,8.337331034482757275e+01,4.858700000000000000e+04,1.687999388762987110e+03
2.260000000000000000e+02,8.340834482758620538e+01,4.851500000000000000e+04,1.686839805362408242e+03
2.270000000000000000e+02,8.344337931034482381e+01,4.856300000000000000e+04,1.680227797878504362e+03
2.280000000000000000e+02,8.347841379310344223e+01,4.849100000000000000e+04,1.676085779931556090e+03
2.290000000000000000e+02,8.351344827586207487e+01,4.853900000000000000e+04,1.692590440778213406e+03
2.300000000000000000e+02,8.354848275862067908e+01,4.854700000000000000e+04,1.687988015389050361e+03
2.310000000000000000e+02,8.358351724137929750e+01,4.853900000000000000e+04,1.682134855480316446e+03
2.320000000000000000e+02,8.361855172413793014e+01,4.854700000000000000e+04,1.673684137193820106e+03
2.330000000000000000e+02,8.365358620689654856e+01,4.854700000000000000e+04,1.682254146612463273e+03
2.340000000000000000e+02,8.368862068965516698e+01,4.854700000000000000e+04,1.674308121304907672e+03
2.350000000000000000e+02,8.372365517241378541e+01,4.850700000000000000e+04,1.671238661702011314e+03
2.360000000000000000e+02,8.375868965517240383e+01,4.855500000000000000e+04,1.665524113769114365e+03
2.370000000000000000e+02,8.379372413793103647e+01,4.852300000000000000e+04,1.693868005323284024e+03
2.380000000000000000e+02,8.382875862068965489e+01,4.851500000000000000e+04,1.681044601841380427e+03
2.390000000000000000e+02,8.386379310344827331e+01,4.852300000000000000e+04,1.669592232376022139e+03
2.400000000000000000e+02,8.389882758620689174e+01,4.853100000000000000e+04,1.687219254377450170e+03
2.410000000000000000e+02,8.393386206896551016e+01,4.851500000000000000e+04,1.679448149536716983e+03
2.420000000000000000e+02,8.396889655172412859e+01,4.849900000000000000e+04,1.687040679697613996e+03
2.430000000000000000e+02,8.400393103448276122e+01,4.855500000000000000e+04,1.687237228096396166e+03
2.440000000000000000e+02,8.403896551724137964e+01,4.848300000000000000e+04,1.686299139572521653e+03
2.450000000000000000e+02,8.407399999999999807e+01,4.855500000000000000e+04,1.679598571398899594e+03
2.460000000000000000e+02,8.410903448275861649e+01,4.857900000000000000e+04,1.691185723093509523e+03
2.470000000000000000e+02,8.414406896551723491e+01,4.851500000000000000e+04,1.683533358686128167e+03
2.480000000000000000e+02,8.417910344827585334e+01,4.854700000000000000e+04,1.683734591124210510e+03
2.490000000000000000e+02,8.421413793103448597e+01,4.851500000000000000e+04,1.673977373625334167e+03
2.500000000000000000e+02,8.424917241379309019e+01,4.853100000000000000e+04,1.690327503930061539e+03
2.510000000000000000e+02,8.428420689655172282e+01,4.850700000000000000e+04,1.692389900007627602e+03
2.520000000000000000e+02,8.431924137931034124e+01,4.845100000000000000e+04,1.683814044038758766e+03
2.530000000000000000e+02,8.435427586206895967e+01,4.857100000000000000e+04,1.677450027291178685e+03
2.540000000000000000e+02,8.438931034482759230e+01,4.853100000000000000e+04,1.690662865337112407e+03
2.550000000000000000e+02,8.442434482758619652e+01,4.850700000000000000e+04,1.688165340922099858e+03
2.560000000000000000e+02,8.445937931034481494e+01,4.851500000000000000e+04,1.680482736345205922e+03
2.570000000000000000e+02,8.449441379310344757e+01,4.855500000000000000e+04,1.677684792338832949e+03
2.580000000000000000e+02,8.452944827586206600e+01,4.848300000000000000e+04,1.685805876406740481e+03
2.590000000000000000e+02,8.456448275862068442e+01,4.856300000000000000e+04,1.682002674718646404e+03
2.600000000000000000e+02,8.459951724137930285e+01,4.854700000000000000e+04,1.674751712267676339e+03
2.610000000000000000e+02,8.463455172413792127e+01,4.855500000000000000e+04,1.683628450105713455e+03
2.620000000000000000e+02,8.466958620689655390e+01,4.855500000000000000e+04,1.685483387988733739e+03
2.630000000000000000e+02,8.470462068965517233e+01,4.851500000000000000e+04,1.678141056639708722e+03
2.640000000000000000e+02,8.473965517241379075e+01,4.852300000000000000e+04,1.676366294157175162e+03
2.650000000000000000e+02,8.477468965517240918e+01,4.854700000000000000e+04,1.679963869758890496e+03
2.660000000000000000e+02,8.480972413793102760e+01,4.852300000000000000e+04,1.681229747285177382e+03
2.670000000000000000e+02,8.484475862068964602e+01,4.853100000000000000e+04,1.690519729588071641e+03
2.680000000000000000e+02,8.487979310344827866e+01,4.853100000000000000e+04,1.686354995026817051e+03
2.690000000000000000e+02,8.491482758620689708e+01,4.852300000000000000e+04,1.699047343468454301e+03
2.700000000000000000e+02,8.494986206896551550e+01,4.853900000000000000e+04,1.695627152700164288e+03
2.710000000000000000e+02,8.498489655172413393e+01,4.854700000000000000e+04,1.671506738268190247e+03
2.720000000000000000e+02,8.501993103448275235e+01,4.849100000000000000e+04,1.672068192721633750e+03
2.730000000000000000e+02,8.505496551724137078e+01,4.852300000000000000e+04,1.676036244292435413e+03
2.740000000000000000e+02,8.509000000000000341e+01,4.854700000000000000e+04,1.696778065031627420e+03
2.750000000000000000e+02,8.512503448275860762e+01,4.853100000000000000e+04,1.682247160194350727e+03
2.760000000000000000e+02,8.516006896551724026e+01,4.856300000000000000e+04,1.677869667293569364e+03
2.770000000000000000e+02,8.519510344827585868e+01,4.851500000000000000e+04,1.671213063793049741e+03
2.780000000000000000e+02,8.523013793103447711e+01,4.857100000000000000e+04,1.676437512183829540e+03
2.790000000000000000e+02,8.526517241379310974e+01,4.855500000000000000e+04,1.695393729355376536e+03
2.800000000000000000e+02,8.530020689655171395e+01,4.856300000000000000e+04,1.689512800499237756e+03
2.810000000000000000e+02,8.533524137931033238e+01,4.850700000000000000e+04,1.684571083585135284e+03
2.820000000000000000e+02,8.537027586206896501e+01,4.848300000000000000e+04,1.684039650558656831e+03
2.830000000000000000e+02,8.540531034482758344e+01,4.851500000000000000e+04,1.683217697999011307e+03
2.840000000000000000e+02,8.544034482758620186e+01,4.853100000000000000e+04,1.674970869385728065e+03
2.850000000000000000e+02,8.547537931034482028e+01,4.852300000000000000e+04,1.691228872216267746e+03
2.860000000000000000e+02,8.551041379310343871e+01,4.849100000000000000e+04,1.689292657898517291e+03
2.870000000000000000e+02,8.554544827586207134e+01,4.852300000000000000e+04,1.679504794218968755e+03
2.880000000000000000e+02,8.558048275862068976e+01,4.849100000000000000e+04,1.696135495873313630e+03
2.890000000000000000e+02,8.561551724137930819e+01,4.853900000000000000e+04,1.689407017686533436e+03
