column,nominal_position_mm,green_median,green_std
2.200000000000000000e+01,8.495862068965516212e-01,1.414700000000000000e+04,1.094700945570159774e+03
2.300000000000000000e+01,8.846206896551722654e-01,1.393100000000000000e+04,1.055394347845302718e+03
2.400000000000000000e+01,9.196551724137931316e-01,1.381900000000000000e+04,1.045258885789914530e+03
2.500000000000000000e+01,9.546896551724137758e-01,1.371500000000000000e+04,1.009817290847138679e+03
2.600000000000000000e+01,9.897241379310344200e-01,1.370700000000000000e+04,1.020217273325324982e+03
2.700000000000000000e+01,1.024758620689655064e+00,1.360300000000000000e+04,1.005412696447687040e+03
2.800000000000000000e+01,1.059793103448275708e+00,1.353900000000000000e+04,1.012442480764322340e+03
2.900000000000000000e+01,1.094827586206896575e+00,1.350700000000000000e+04,1.021343931875662861e+03
3.000000000000000000e+01,1.129862068965517219e+00,1.339500000000000000e+04,1.000724775457692772e+03
3.100000000000000000e+01,1.164896551724137863e+00,1.341100000000000000e+04,9.609236080231821688e+02
3.200000000000000000e+01,1.199931034482758507e+00,1.341900000000000000e+04,9.213397098104305769e+02
3.300000000000000000e+01,1.234965517241379152e+00,1.334700000000000000e+04,9.094596666720328813e+02
3.400000000000000000e+01,1.270000000000000018e+00,1.322700000000000000e+04,8.967343852032662426e+02
3.500000000000000000e+01,1.305034482758620662e+00,1.325900000000000000e+04,8.878790162332405771e+02
3.600000000000000000e+01,1.340068965517241306e+00,1.309900000000000000e+04,8.404093012988504370e+02
3.700000000000000000e+01,1.375103448275861950e+00,1.306700000000000000e+04,8.748043116769943026e+02
3.800000000000000000e+01,1.410137931034482595e+00,1.305900000000000000e+04,9.177967079432751234e+02
3.900000000000000000e+01,1.445172413793103461e+00,1.296300000000000000e+04,8.743403546159080406e+02
4.000000000000000000e+01,1.480206896551723883e+00,1.293900000000000000e+04,7.928225741575587335e+02
4.100000000000000000e+01,1.515241379310344749e+00,1.297900000000000000e+04,7.908542595746270081e+02
4.200000000000000000e+01,1.550275862068965615e+00,1.289900000000000000e+04,7.904274848546875774e+02
4.300000000000000000e+01,1.585310344827586038e+00,1.286700000000000000e+04,7.914344567929849745e+02
4.400000000000000000e+01,1.620344827586206904e+00,1.285900000000000000e+04,7.273526121861688125e+02
4.500000000000000000e+01,1.655379310344827326e+00,1.280300000000000000e+04,7.404101481888014860e+02
4.600000000000000000e+01,1.690413793103448192e+00,1.277900000000000000e+04,6.874130609263978613e+02
4.700000000000000000e+01,1.725448275862068614e+00,1.286700000000000000e+04,6.910670681679312111e+02
4.800000000000000000e+01,1.760482758620689481e+00,1.275500000000000000e+04,7.069255515268328054e+02
4.900000000000000000e+01,1.795517241379310347e+00,1.274700000000000000e+04,6.589781319857602284e+02
5.000000000000000000e+01,1.830551724137930769e+00,1.268300000000000000e+04,6.471232701927859807e+02
5.100000000000000000e+01,1.865586206896551635e+00,1.275500000000000000e+04,6.084987827249614156e+02
5.200000000000000000e+01,1.900620689655172058e+00,1.272300000000000000e+04,6.556310030112096001e+02
5.300000000000000000e+01,1.935655172413792924e+00,1.269100000000000000e+04,6.004660017387275275e+02
5.400000000000000000e+01,1.970689655172413790e+00,1.269100000000000000e+04,5.913719390223890287e+02
5.500000000000000000e+01,2.005724137931034434e+00,1.272300000000000000e+04,5.564551507162013877e+02
5.600000000000000000e+01,2.040758620689655078e+00,1.273900000000000000e+04,5.402764836801289903e+02
5.700000000000000000e+01,2.075793103448275723e+00,1.274700000000000000e+04,5.535454767793082738e+02
5.800000000000000000e+01,2.110827586206896367e+00,1.270700000000000000e+04,5.558045105741722409e+02
5.900000000000000000e+01,2.145862068965517455e+00,1.272300000000000000e+04,5.284594535901726431e+02
6.000000000000000000e+01,2.180896551724137655e+00,1.268300000000000000e+04,5.215736151159719611e+02
6.100000000000000000e+01,2.215931034482758744e+00,1.273900000000000000e+04,5.006002955548626119e+02
6.200000000000000000e+01,2.250965517241378944e+00,1.280300000000000000e+04,5.428979063896576918e+02
6.300000000000000000e+01,2.286000000000000032e+00,1.275500000000000000e+04,5.356098502414474751e+02
6.400000000000000000e+01,2.321034482758620676e+00,1.273900000000000000e+04,5.392067325040009109e+02
6.500000000000000000e+01,2.356068965517241320e+00,1.272300000000000000e+04,5.582052430326561989e+02
6.600000000000000000e+01,2.391103448275861965e+00,1.273900000000000000e+04,5.625365426509385998e+02
6.700000000000000000e+01,2.426137931034482609e+00,1.277100000000000000e+04,5.441208023801191302e+02
6.800000000000000000e+01,2.461172413793103253e+00,1.270700000000000000e+04,5.936009501968931090e+02
6.900000000000000000e+01,2.496206896551724341e+00,1.270700000000000000e+04,5.680273375544805958e+02
7.000000000000000000e+01,2.531241379310344541e+00,1.269100000000000000e+04,5.512377685101415636e+02
7.100000000000000000e+01,2.566275862068965630e+00,1.270700000000000000e+04,5.816406396140448578e+02
7.200000000000000000e+01,2.601310344827585830e+00,1.269100000000000000e+04,5.686948022417768698e+02
7.300000000000000000e+01,2.636344827586206918e+00,1.270700000000000000e+04,5.863986979662378189e+02
7.400000000000000000e+01,2.671379310344827562e+00,1.267500000000000000e+04,5.663089348415276163e+02
7.500000000000000000e+01,2.706413793103448207e+00,1.267500000000000000e+04,5.696106287685518055e+02
7.600000000000000000e+01,2.741448275862068851e+00,1.266700000000000000e+04,6.116527282326411523e+02
7.700000000000000000e+01,2.776482758620689495e+00,1.261100000000000000e+04,5.881894745430548710e+02
7.800000000000000000e+01,2.811517241379310139e+00,1.272300000000000000e+04,6.091925001694670527e+02
7.900000000000000000e+01,2.846551724137931227e+00,1.264300000000000000e+04,5.835284341087752864e+02
8.000000000000000000e+01,2.881586206896551872e+00,1.263500000000000000e+04,5.875282869518200641e+02
8.100000000000000000e+01,2.916620689655172072e+00,1.261100000000000000e+04,5.613817744702295158e+02
8.200000000000000000e+01,2.951655172413792716e+00,1.259500000000000000e+04,5.827316278165606036e+02
8.300000000000000000e+01,2.986689655172413804e+00,1.256300000000000000e+04,5.973868570350977052e+02
8.400000000000000000e+01,3.021724137931034448e+00,1.261100000000000000e+04,5.542724825902637349e+02
8.500000000000000000e+01,3.056758620689655093e+00,1.253100000000000000e+04,5.518370687370133965e+02
8.600000000000000000e+01,3.091793103448275293e+00,1.257100000000000000e+04,5.562689441530452541e+02
8.700000000000000000e+01,3.126827586206896381e+00,1.249900000000000000e+04,5.171964223185173068e+02
8.800000000000000000e+01,3.161862068965517025e+00,1.249900000000000000e+04,5.234883133669421795e+02
8.900000000000000000e+01,3.196896551724138114e+00,1.241900000000000000e+04,5.533461588702579093e+02
9.000000000000000000e+01,3.231931034482758758e+00,1.243500000000000000e+04,5.238386336852755676e+02
9.100000000000000000e+01,3.266965517241378958e+00,1.243500000000000000e+04,5.445288297721086792e+02
9.200000000000000000e+01,3.301999999999999602e+00,1.235500000000000000e+04,4.979128900003755120e+02
9.300000000000000000e+01,3.337034482758620690e+00,1.233900000000000000e+04,5.538418570636256391e+02
9.400000000000000000e+01,3.372068965517241335e+00,1.229100000000000000e+04,4.403776878704891260e+02
9.500000000000000000e+01,3.407103448275861535e+00,1.233900000000000000e+04,4.774359949805630663e+02
9.600000000000000000e+01,3.442137931034482179e+00,1.228300000000000000e+04,5.061597166406337465e+02
9.700000000000000000e+01,3.477172413793103267e+00,1.220300000000000000e+04,4.763085271670316843e+02
9.800000000000000000e+01,3.512206896551723911e+00,1.219500000000000000e+04,5.054820942426645161e+02
9.900000000000000000e+01,3.547241379310345000e+00,1.221100000000000000e+04,5.196220672111112435e+02
1.000000000000000000e+02,3.582275862068965200e+00,1.224300000000000000e+04,4.990128005769639685e+02
1.010000000000000000e+02,3.617310344827585844e+00,1.213100000000000000e+04,5.076128847830086102e+02
1.020000000000000000e+02,3.652344827586206488e+00,1.205100000000000000e+04,4.814522142818241264e+02
1.030000000000000000e+02,3.687379310344827577e+00,1.212300000000000000e+04,5.191702257372161284e+02
1.040000000000000000e+02,3.722413793103448221e+00,1.213100000000000000e+04,4.755072220847296762e+02
1.050000000000000000e+02,3.757448275862068421e+00,1.216300000000000000e+04,5.083247120358479378e+02
1.060000000000000000e+02,3.792482758620689065e+00,1.209900000000000000e+04,4.758972004700692082e+02
1.070000000000000000e+02,3.827517241379310153e+00,1.208300000000000000e+04,4.878604063657683696e+02
1.080000000000000000e+02,3.862551724137930798e+00,1.208300000000000000e+04,4.815402117814882672e+02
1.090000000000000000e+02,3.897586206896551886e+00,1.201900000000000000e+04,4.509678078687722405e+02
1.100000000000000000e+02,3.932620689655172086e+00,1.203500000000000000e+04,4.962162825270583539e+02
1.110000000000000000e+02,3.967655172413792730e+00,1.206700000000000000e+04,4.630015997631408595e+02
1.120000000000000000e+02,4.002689655172413374e+00,1.197100000000000000e+04,4.773913853669452010e+02
1.130000000000000000e+02,4.037724137931034463e+00,1.203500000000000000e+04,5.228652020791499808e+02
1.140000000000000000e+02,4.072758620689655551e+00,1.192300000000000000e+04,4.594427351948409068e+02
1.150000000000000000e+02,4.107793103448275751e+00,1.192300000000000000e+04,4.394407797876979203e+02
1.160000000000000000e+02,4.142827586206895951e+00,1.189900000000000000e+04,4.812470445953019862e+02
1.170000000000000000e+02,4.177862068965517039e+00,1.185100000000000000e+04,4.643073281414207827e+02
1.180000000000000000e+02,4.212896551724138128e+00,1.190700000000000000e+04,4.410161537959004932e+02
1.190000000000000000e+02,4.247931034482758328e+00,1.193900000000000000e+04,4.434686823299747402e+02
1.200000000000000000e+02,4.282965517241378528e+00,1.187500000000000000e+04,4.584253880372642129e+02
1.210000000000000000e+02,4.317999999999999616e+00,1.182700000000000000e+04,4.771364457396469447e+02
1.220000000000000000e+02,4.353034482758620705e+00,1.185100000000000000e+04,4.329353277007423344e+02
1.230000000000000000e+02,4.388068965517240905e+00,1.185900000000000000e+04,4.792049758286759129e+02
1.240000000000000000e+02,4.423103448275861993e+00,1.179500000000000000e+04,4.319992055166215437e+02
1.250000000000000000e+02,4.458137931034482193e+00,1.179500000000000000e+04,4.926082992476124218e+02
1.260000000000000000e+02,4.493172413793103281e+00,1.176300000000000000e+04,5.017617215999486007e+02
1.270000000000000000e+02,4.528206896551723482e+00,1.171500000000000000e+04,4.832677719405655807e+02
1.280000000000000000e+02,4.563241379310344570e+00,1.169900000000000000e+04,4.529146795346622980e+02
1.290000000000000000e+02,4.598275862068965658e+00,1.171500000000000000e+04,5.058846796185375183e+02
1.300000000000000000e+02,4.633310344827585858e+00,1.174700000000000000e+04,5.214787779493667585e+02
1.310000000000000000e+02,4.668344827586206947e+00,1.166700000000000000e+04,5.034328652985185499e+02
1.320000000000000000e+02,4.703379310344827147e+00,1.169900000000000000e+04,5.143625017281544842e+02
1.330000000000000000e+02,4.738413793103448235e+00,1.171500000000000000e+04,5.314370573271727380e+02
1.340000000000000000e+02,4.773448275862069323e+00,1.167500000000000000e+04,5.353381585880538296e+02
1.350000000000000000e+02,4.808482758620689523e+00,1.166700000000000000e+04,5.039724075504264533e+02
1.360000000000000000e+02,4.843517241379309723e+00,1.165900000000000000e+04,5.367674230790149750e+02
1.370000000000000000e+02,4.878551724137930812e+00,1.160300000000000000e+04,5.870466498370656154e+02
1.380000000000000000e+02,4.913586206896551900e+00,1.166700000000000000e+04,5.085996928592686004e+02
1.390000000000000000e+02,4.948620689655172100e+00,1.165100000000000000e+04,5.470240705845426419e+02
1.400000000000000000e+02,4.983655172413792300e+00,1.151500000000000000e+04,5.904475552841469153e+02
1.410000000000000000e+02,5.018689655172413389e+00,1.157100000000000000e+04,5.500212231932373470e+02
1.420000000000000000e+02,5.053724137931034477e+00,1.157100000000000000e+04,5.728490537007936609e+02
1.430000000000000000e+02,5.088758620689654677e+00,1.167500000000000000e+04,5.341904210639033863e+02
1.440000000000000000e+02,5.123793103448275765e+00,1.158700000000000000e+04,5.355809736820211810e+02
1.450000000000000000e+02,5.158827586206895965e+00,1.163500000000000000e+04,6.631983404168198604e+02
1.460000000000000000e+02,5.193862068965517054e+00,1.163500000000000000e+04,5.563723791447121130e+02
1.470000000000000000e+02,5.228896551724137254e+00,1.158700000000000000e+04,5.617195167467572219e+02
1.480000000000000000e+02,5.263931034482758342e+00,1.160300000000000000e+04,6.008055196419188633e+02
1.490000000000000000e+02,5.298965517241379430e+00,1.154700000000000000e+04,5.444673193279011230e+02
1.500000000000000000e+02,5.333999999999999631e+00,1.163500000000000000e+04,5.985269063627890773e+02
1.510000000000000000e+02,5.369034482758620719e+00,1.160300000000000000e+04,5.536827744407441969e+02
1.520000000000000000e+02,5.404068965517240919e+00,1.157100000000000000e+04,5.703895924668789803e+02
1.530000000000000000e+02,5.439103448275862007e+00,1.158700000000000000e+04,5.235028171506055514e+02
1.540000000000000000e+02,5.474137931034483096e+00,1.151500000000000000e+04,5.747200282652181613e+02
1.550000000000000000e+02,5.509172413793103296e+00,1.153100000000000000e+04,5.650301822861250685e+02
1.560000000000000000e+02,5.544206896551723496e+00,1.152300000000000000e+04,6.250733023834719688e+02
1.570000000000000000e+02,5.579241379310344584e+00,1.152300000000000000e+04,5.646993903435584343e+02
1.580000000000000000e+02,5.614275862068965672e+00,1.153900000000000000e+04,6.049581080134673812e+02
1.590000000000000000e+02,5.649310344827585872e+00,1.149100000000000000e+04,5.739199187998978005e+02
1.600000000000000000e+02,5.684344827586206073e+00,1.145900000000000000e+04,5.525006341913202732e+02
1.610000000000000000e+02,5.719379310344828049e+00,1.144300000000000000e+04,5.797668537991872881e+02
1.620000000000000000e+02,5.754413793103448249e+00,1.147500000000000000e+04,5.395622281630709267e+02
1.630000000000000000e+02,5.789448275862068449e+00,1.144300000000000000e+04,5.056336463797676402e+02
1.640000000000000000e+02,5.824482758620689538e+00,1.138700000000000000e+04,4.795911987556801250e+02
1.650000000000000000e+02,5.859517241379309738e+00,1.139500000000000000e+04,5.332238247344566844e+02
1.660000000000000000e+02,5.894551724137931714e+00,1.137900000000000000e+04,5.475752580926010751e+02
1.670000000000000000e+02,5.929586206896551914e+00,1.134700000000000000e+04,5.542222441211811201e+02
1.680000000000000000e+02,5.964620689655171226e+00,1.134700000000000000e+04,5.439261416557789062e+02
1.690000000000000000e+02,5.999655172413793203e+00,1.127500000000000000e+04,5.557754768295477561e+02
1.700000000000000000e+02,6.034689655172413403e+00,1.126700000000000000e+04,5.799311117530054389e+02
1.710000000000000000e+02,6.069724137931034491e+00,1.129900000000000000e+04,6.141519481866357637e+02
1.720000000000000000e+02,6.104758620689654691e+00,1.126700000000000000e+04,5.528084792729698620e+02
1.730000000000000000e+02,6.139793103448274891e+00,1.131500000000000000e+04,6.087184673859910617e+02
1.740000000000000000e+02,6.174827586206896868e+00,1.133100000000000000e+04,5.352489874648331352e+02
1.750000000000000000e+02,6.209862068965517068e+00,1.119500000000000000e+04,5.980562040333639970e+02
1.760000000000000000e+02,6.244896551724138156e+00,1.123500000000000000e+04,5.946848846148069470e+02
1.770000000000000000e+02,6.279931034482758356e+00,1.123500000000000000e+04,6.018394289429631954e+02
1.780000000000000000e+02,6.314965517241378556e+00,1.121900000000000000e+04,5.869977824633025421e+02
1.790000000000000000e+02,6.349999999999999645e+00,1.117900000000000000e+04,5.848645572023726800e+02
1.800000000000000000e+02,6.385034482758619845e+00,1.105900000000000000e+04,6.039421804266210074e+02
1.810000000000000000e+02,6.420068965517241821e+00,1.120300000000000000e+04,5.850275718488417169e+02
1.820000000000000000e+02,6.455103448275862021e+00,1.119500000000000000e+04,5.457512685414795897e+02
1.830000000000000000e+02,6.490137931034482222e+00,1.112300000000000000e+04,6.024601990044454851e+02
1.840000000000000000e+02,6.525172413793103310e+00,1.108300000000000000e+04,5.743830158362284237e+02
1.850000000000000000e+02,6.560206896551723510e+00,1.110700000000000000e+04,5.970581478249399652e+02
1.860000000000000000e+02,6.595241379310345486e+00,1.109100000000000000e+04,6.078020193932929942e+02
1.870000000000000000e+02,6.630275862068965687e+00,1.105100000000000000e+04,6.218256579707617675e+02
1.880000000000000000e+02,6.665310344827585887e+00,1.101100000000000000e+04,6.176101032956743211e+02
1.890000000000000000e+02,6.700344827586206975e+00,1.094700000000000000e+04,6.081055719442395002e+02
1.900000000000000000e+02,6.735379310344827175e+00,1.099500000000000000e+04,6.256284040704299514e+02
1.910000000000000000e+02,6.770413793103447375e+00,1.093900000000000000e+04,6.175639113037627794e+02
1.920000000000000000e+02,6.805448275862068463e+00,1.088200000000000000e+04,6.135487146311137394e+02
1.930000000000000000e+02,6.840482758620688664e+00,1.089800000000000000e+04,6.598066239018268107e+02
1.940000000000000000e+02,6.875517241379310640e+00,1.081800000000000000e+04,6.263801146090048633e+02
1.950000000000000000e+02,6.910551724137930840e+00,1.080200000000000000e+04,6.011976421965396185e+02
1.960000000000000000e+02,6.945586206896551040e+00,1.077000000000000000e+04,6.194173359577661131e+02
1.970000000000000000e+02,6.980620689655172129e+00,1.064200000000000000e+04,5.847550494335919211e+02
1.980000000000000000e+02,7.015655172413792329e+00,1.066600000000000000e+04,6.188772358988675251e+02
1.990000000000000000e+02,7.050689655172413417e+00,1.055400000000000000e+04,6.283122516981753733e+02
2.000000000000000000e+02,7.085724137931033617e+00,1.055400000000000000e+04,6.452568596832750245e+02
2.010000000000000000e+02,7.120758620689653817e+00,1.050600000000000000e+04,6.203510499310759769e+02
2.020000000000000000e+02,7.155793103448275794e+00,1.052200000000000000e+04,6.142430319457732821e+02
2.030000000000000000e+02,7.190827586206895994e+00,1.046600000000000000e+04,5.962720966897441031e+02
2.040000000000000000e+02,7.225862068965517082e+00,1.048200000000000000e+04,5.944396882710573209e+02
2.050000000000000000e+02,7.260896551724137282e+00,1.057800000000000000e+04,5.886109154730210093e+02
2.060000000000000000e+02,7.295931034482757482e+00,1.049000000000000000e+04,5.740055523716023345e+02
2.070000000000000000e+02,7.330965517241379459e+00,1.050600000000000000e+04,5.676532580755848585e+02
2.080000000000000000e+02,7.365999999999999659e+00,1.045800000000000000e+04,5.360441107785957229e+02
2.090000000000000000e+02,7.401034482758620747e+00,1.043400000000000000e+04,5.268441271468880132e+02
2.100000000000000000e+02,7.436068965517240947e+00,1.046600000000000000e+04,5.280876806773600265e+02
2.110000000000000000e+02,7.471103448275861147e+00,1.047400000000000000e+04,5.381078826958113268e+02
2.120000000000000000e+02,7.506137931034482236e+00,1.049800000000000000e+04,5.308335729783207171e+02
2.130000000000000000e+02,7.541172413793102436e+00,1.051400000000000000e+04,5.688953679739854579e+02
2.140000000000000000e+02,7.576206896551724412e+00,1.061000000000000000e+04,5.088091128665427050e+02
2.150000000000000000e+02,7.611241379310344612e+00,1.049800000000000000e+04,4.779706217264894121e+02
2.160000000000000000e+02,7.646275862068964813e+00,1.051400000000000000e+04,4.919988455532996454e+02
2.170000000000000000e+02,7.681310344827585901e+00,1.046600000000000000e+04,5.126772553394387160e+02
2.180000000000000000e+02,7.716344827586206101e+00,1.053000000000000000e+04,5.603397723402094925e+02
2.190000000000000000e+02,7.751379310344827189e+00,1.049800000000000000e+04,5.790471755152392461e+02
2.200000000000000000e+02,7.786413793103447389e+00,1.053000000000000000e+04,6.137927700500490573e+02
2.210000000000000000e+02,7.821448275862067590e+00,1.049800000000000000e+04,5.352157061734687886e+02
2.220000000000000000e+02,7.856482758620689566e+00,1.049800000000000000e+04,5.630355450653378284e+02
2.230000000000000000e+02,7.891517241379309766e+00,1.043400000000000000e+04,5.418689927876612273e+02
2.240000000000000000e+02,7.926551724137930854e+00,1.040200000000000000e+04,6.074136764196834974e+02
2.250000000000000000e+02,7.961586206896551055e+00,1.047400000000000000e+04,5.934019888339175850e+02
2.260000000000000000e+02,7.996620689655171255e+00,1.044200000000000000e+04,6.222202183009004557e+02
2.270000000000000000e+02,8.031655172413792343e+00,1.046600000000000000e+04,6.185194209451525467e+02
2.280000000000000000e+02,8.066689655172412543e+00,1.048200000000000000e+04,6.275304179518996079e+02
2.290000000000000000e+02,8.101724137931034520e+00,1.049000000000000000e+04,5.756159547925627749e+02
2.300000000000000000e+02,8.136758620689654720e+00,1.045000000000000000e+04,6.330718055059986682e+02
2.310000000000000000e+02,8.171793103448274920e+00,1.049800000000000000e+04,5.658681015486196202e+02
2.320000000000000000e+02,8.206827586206896896e+00,1.054600000000000000e+04,6.330635935718722749e+02
2.330000000000000000e+02,8.241862068965517096e+00,1.056200000000000000e+04,5.268596343312244699e+02
2.340000000000000000e+02,8.276896551724137296e+00,1.053000000000000000e+04,5.661864204835075043e+02
2.350000000000000000e+02,8.311931034482757497e+00,1.049800000000000000e+04,5.758295646028784631e+02
2.360000000000000000e+02,8.346965517241377697e+00,1.049800000000000000e+04,6.226121847397248530e+02
2.370000000000000000e+02,8.381999999999999673e+00,1.046600000000000000e+04,5.785124079373312043e+02
2.380000000000000000e+02,8.417034482758619873e+00,1.049000000000000000e+04,5.097841065941304919e+02
2.390000000000000000e+02,8.452068965517241850e+00,1.046600000000000000e+04,5.360394109154826765e+02
2.400000000000000000e+02,8.487103448275862050e+00,1.042600000000000000e+04,5.371786223593040859e+02
2.410000000000000000e+02,8.522137931034482250e+00,1.042600000000000000e+04,5.897422981201232233e+02
2.420000000000000000e+02,8.557172413793102450e+00,1.046600000000000000e+04,5.618524682693039267e+02
2.430000000000000000e+02,8.592206896551722650e+00,1.037000000000000000e+04,5.909966939540346402e+02
2.440000000000000000e+02,8.627241379310344627e+00,1.038600000000000000e+04,5.792384070802123688e+02
2.450000000000000000e+02,8.662275862068964827e+00,1.045000000000000000e+04,5.707074228749592066e+02
2.460000000000000000e+02,8.697310344827585027e+00,1.039400000000000000e+04,5.995681296351709761e+02
2.470000000000000000e+02,8.732344827586207003e+00,1.045000000000000000e+04,6.141388643335762936e+02
2.480000000000000000e+02,8.767379310344827203e+00,1.037000000000000000e+04,5.475269119743458077e+02
2.490000000000000000e+02,8.802413793103447404e+00,1.033800000000000000e+04,5.504105552632635181e+02
2.500000000000000000e+02,8.837448275862067604e+00,1.043400000000000000e+04,6.320805656841208702e+02
2.510000000000000000e+02,8.872482758620687804e+00,1.037800000000000000e+04,5.543007469778895029e+02
2.520000000000000000e+02,8.907517241379309780e+00,1.046600000000000000e+04,5.482684063240518526e+02
2.530000000000000000e+02,8.942551724137929980e+00,1.041000000000000000e+04,5.667867767067966724e+02
2.540000000000000000e+02,8.977586206896551957e+00,1.055400000000000000e+04,5.596686589215942149e+02
2.550000000000000000e+02,9.012620689655172157e+00,1.048200000000000000e+04,5.353790248882125979e+02
2.560000000000000000e+02,9.047655172413792357e+00,1.052200000000000000e+04,5.563133601697417134e+02
2.570000000000000000e+02,9.082689655172414334e+00,1.049000000000000000e+04,5.285575637104137741e+02
2.580000000000000000e+02,9.117724137931034534e+00,1.060200000000000000e+04,5.473518701193659126e+02
2.590000000000000000e+02,9.152758620689654734e+00,1.058600000000000000e+04,5.423716192376332401e+02
2.600000000000000000e+02,9.187793103448274934e+00,1.072200000000000000e+04,5.352649220025368777e+02
2.610000000000000000e+02,9.222827586206895134e+00,1.067400000000000000e+04,5.062035171320352447e+02
2.620000000000000000e+02,9.257862068965517111e+00,1.073800000000000000e+04,5.509690196801412867e+02
2.630000000000000000e+02,9.292896551724137311e+00,1.081800000000000000e+04,4.905554171895780087e+02
2.640000000000000000e+02,9.327931034482759287e+00,1.078600000000000000e+04,5.438535803816864700e+02
2.650000000000000000e+02,9.362965517241379487e+00,1.077000000000000000e+04,4.712464753561175144e+02
2.660000000000000000e+02,9.397999999999999687e+00,1.073000000000000000e+04,5.017916711681316997e+02
2.670000000000000000e+02,9.433034482758619887e+00,1.077000000000000000e+04,4.868579648962283386e+02
2.680000000000000000e+02,9.468068965517240088e+00,1.085000000000000000e+04,5.669605725193646322e+02
2.690000000000000000e+02,9.503103448275862064e+00,1.077000000000000000e+04,5.217233090498782531e+02
2.700000000000000000e+02,9.538137931034482264e+00,1.077000000000000000e+04,4.832364072975548765e+02
2.710000000000000000e+02,9.573172413793102464e+00,1.070600000000000000e+04,5.133210184308863973e+02
2.720000000000000000e+02,9.608206896551724441e+00,1.073000000000000000e+04,5.096857075048849310e+02
2.730000000000000000e+02,9.643241379310344641e+00,1.077000000000000000e+04,5.574454058862429520e+02
2.740000000000000000e+02,9.678275862068964841e+00,1.066600000000000000e+04,5.304873065141002826e+02
2.750000000000000000e+02,9.713310344827585041e+00,1.069000000000000000e+04,5.064551764031068615e+02
2.760000000000000000e+02,9.748344827586205241e+00,1.072200000000000000e+04,5.036638752906613377e+02
2.770000000000000000e+02,9.783379310344827218e+00,1.069000000000000000e+04,5.358019117120626333e+02
2.780000000000000000e+02,9.818413793103447418e+00,1.073000000000000000e+04,5.402626362947464713e+02
2.790000000000000000e+02,9.853448275862069394e+00,1.072200000000000000e+04,5.274193674006161245e+02
2.800000000000000000e+02,9.888482758620689594e+00,1.062600000000000000e+04,4.848535675122986390e+02
2.810000000000000000e+02,9.923517241379309795e+00,1.062600000000000000e+04,4.891679720613453242e+02
2.820000000000000000e+02,9.958551724137929995e+00,1.065800000000000000e+04,5.020385337235990164e+02
2.830000000000000000e+02,9.993586206896550195e+00,1.062600000000000000e+04,4.790758547906853551e+02
2.840000000000000000e+02,1.002862068965517217e+01,1.054600000000000000e+04,5.089453405773454620e+02
2.850000000000000000e+02,1.006365517241379237e+01,1.062600000000000000e+04,4.722572456713324414e+02
2.860000000000000000e+02,1.009868965517241257e+01,1.051400000000000000e+04,4.728576976334734923e+02
2.870000000000000000e+02,1.013372413793103455e+01,1.057800000000000000e+04,5.133270667139192938e+02
2.880000000000000000e+02,1.016875862068965475e+01,1.056200000000000000e+04,5.205752012154159729e+02
2.890000000000000000e+02,1.020379310344827672e+01,1.054600000000000000e+04,4.855983811463103734e+02
