column,nominal_position_mm,green_median,green_std
4.200000000000000000e+01,1.103586206896551758e+01,9.900000000000000000e+01,3.263593367235977372e+00
4.300000000000000000e+01,1.129862068965517174e+01,9.950000000000000000e+01,4.471359475098771519e+00
4.400000000000000000e+01,1.156137931034482769e+01,9.800000000000000000e+01,4.291464396527911340e+00
4.500000000000000000e+01,1.182413793103448363e+01,9.750000000000000000e+01,4.192420409368422085e+00
4.600000000000000000e+01,1.208689655172413779e+01,9.800000000000000000e+01,3.670452590924206504e+00
4.700000000000000000e+01,1.234965517241379374e+01,9.700000000000000000e+01,4.049980709830603764e+00
4.800000000000000000e+01,1.261241379310344790e+01,9.800000000000000000e+01,3.871133824002127355e+00
4.900000000000000000e+01,1.287517241379310384e+01,9.700000000000000000e+01,3.738814335974560699e+00
5.000000000000000000e+01,1.313793103448275801e+01,9.850000000000000000e+01,4.668108036334301048e+00
5.100000000000000000e+01,1.340068965517241395e+01,1.000000000000000000e+02,5.415384463626649492e+00
5.200000000000000000e+01,1.366344827586206812e+01,1.010000000000000000e+02,5.988378502009816806e+00
5.300000000000000000e+01,1.392620689655172406e+01,1.045000000000000000e+02,5.846673733842174592e+00
5.400000000000000000e+01,1.418896551724138000e+01,1.070000000000000000e+02,5.739573880814963225e+00
5.500000000000000000e+01,1.445172413793103416e+01,1.020000000000000000e+02,7.166182154164563833e+00
5.600000000000000000e+01,1.471448275862069011e+01,9.800000000000000000e+01,4.567349021405450848e+00
5.700000000000000000e+01,1.497724137931034427e+01,9.700000000000000000e+01,4.079079416840138528e+00
5.800000000000000000e+01,1.524000000000000021e+01,9.600000000000000000e+01,2.929658564671923759e+00
5.900000000000000000e+01,1.550275862068965438e+01,9.400000000000000000e+01,3.713479575217232487e+00
6.000000000000000000e+01,1.576551724137931032e+01,9.300000000000000000e+01,6.726682978176456551e+00
6.100000000000000000e+01,1.602827586206896626e+01,9.250000000000000000e+01,8.109921906734573582e+00
6.200000000000000000e+01,1.629103448275862220e+01,9.200000000000000000e+01,8.634555897992411744e+00
6.300000000000000000e+01,1.655379310344827459e+01,9.900000000000000000e+01,8.569872130512411701e+00
6.400000000000000000e+01,1.681655172413793053e+01,1.035000000000000000e+02,6.233311051653580570e+00
6.500000000000000000e+01,1.707931034482758648e+01,9.700000000000000000e+01,1.231359273210797056e+01
6.600000000000000000e+01,1.734206896551724242e+01,9.800000000000000000e+01,7.546862850806874690e+01
6.700000000000000000e+01,1.760482758620689481e+01,9.750000000000000000e+01,1.054123846297641336e+02
6.800000000000000000e+01,1.786758620689655075e+01,1.000000000000000000e+02,1.531392113586705079e+02
6.900000000000000000e+01,1.813034482758620669e+01,1.020000000000000000e+02,1.662919942262705604e+02
7.000000000000000000e+01,1.839310344827586263e+01,1.040000000000000000e+02,1.726240986278663456e+02
7.100000000000000000e+01,1.865586206896551857e+01,1.050000000000000000e+02,1.493220268692242598e+02
7.200000000000000000e+01,1.891862068965517096e+01,1.040000000000000000e+02,1.536144939789753892e+02
7.300000000000000000e+01,1.918137931034482691e+01,1.090000000000000000e+02,1.463068250833576940e+02
7.400000000000000000e+01,1.944413793103448285e+01,1.110000000000000000e+02,1.620365131605288127e+02
7.500000000000000000e+01,1.970689655172413879e+01,1.135000000000000000e+02,1.780645170218430167e+02
7.600000000000000000e+01,1.996965517241379473e+01,3.425000000000000000e+02,1.258807702390330121e+02
7.700000000000000000e+01,2.023241379310344712e+01,3.220000000000000000e+02,1.690757542555505779e+02
7.800000000000000000e+01,2.049517241379310306e+01,3.895000000000000000e+02,1.566681058776978830e+02
7.900000000000000000e+01,2.075793103448275900e+01,3.845000000000000000e+02,1.260991053695465354e+02
8.000000000000000000e+01,2.102068965517241494e+01,3.505000000000000000e+02,1.172010214421501217e+02
8.100000000000000000e+01,2.128344827586206733e+01,3.245000000000000000e+02,9.206556908213116230e+01
8.200000000000000000e+01,2.154620689655172328e+01,3.115000000000000000e+02,6.165968076984253088e+01
8.300000000000000000e+01,2.180896551724137922e+01,3.500000000000000000e+02,6.216903690186583020e+01
8.400000000000000000e+01,2.207172413793103516e+01,3.825000000000000000e+02,9.014394353230589729e+01
8.500000000000000000e+01,2.233448275862069110e+01,3.580000000000000000e+02,9.417779939723351390e+01
8.600000000000000000e+01,2.259724137931034349e+01,3.705000000000000000e+02,8.301991059713057552e+01
8.700000000000000000e+01,2.285999999999999943e+01,3.840000000000000000e+02,8.501592732721060486e+01
8.800000000000000000e+01,2.312275862068965537e+01,3.535000000000000000e+02,8.940147238098984417e+01
8.900000000000000000e+01,2.338551724137931132e+01,4.135000000000000000e+02,7.033742767999756040e+01
9.000000000000000000e+01,2.364827586206896726e+01,4.625000000000000000e+02,6.010683486278596632e+01
9.100000000000000000e+01,2.391103448275861965e+01,4.670000000000000000e+02,5.976458445898838789e+01
9.200000000000000000e+01,2.417379310344827559e+01,4.650000000000000000e+02,6.293999291653386763e+01
9.300000000000000000e+01,2.443655172413793153e+01,4.645000000000000000e+02,5.904655869523642053e+01
9.400000000000000000e+01,2.469931034482758747e+01,4.685000000000000000e+02,6.123111599482915324e+01
9.500000000000000000e+01,2.496206896551723986e+01,4.610000000000000000e+02,6.492843282329313581e+01
9.600000000000000000e+01,2.522482758620689580e+01,4.740000000000000000e+02,6.259720219164928778e+01
9.700000000000000000e+01,2.548758620689655174e+01,4.680000000000000000e+02,5.901050033092039371e+01
9.800000000000000000e+01,2.575034482758620769e+01,4.610000000000000000e+02,5.717853603091713666e+01
9.900000000000000000e+01,2.601310344827586363e+01,4.620000000000000000e+02,4.631429464958835496e+01
1.000000000000000000e+02,2.627586206896551602e+01,4.625000000000000000e+02,5.046051811950497523e+01
1.010000000000000000e+02,2.653862068965517196e+01,4.775000000000000000e+02,4.993293679610016511e+01
1.020000000000000000e+02,2.680137931034482790e+01,4.820000000000000000e+02,5.117345231877776257e+01
1.030000000000000000e+02,2.706413793103448384e+01,4.865000000000000000e+02,4.408076847453496327e+01
1.040000000000000000e+02,2.732689655172413623e+01,4.985000000000000000e+02,3.603383224099571436e+01
1.050000000000000000e+02,2.758965517241379217e+01,4.865000000000000000e+02,3.008041883388963456e+01
1.060000000000000000e+02,2.785241379310344811e+01,4.975000000000000000e+02,3.274760779006952305e+01
1.070000000000000000e+02,2.811517241379310406e+01,5.055000000000000000e+02,4.246991888874602949e+01
1.080000000000000000e+02,2.837793103448276000e+01,4.970000000000000000e+02,3.544418048926446119e+01
1.090000000000000000e+02,2.864068965517241239e+01,4.930000000000000000e+02,4.583045445504065896e+01
1.100000000000000000e+02,2.890344827586206833e+01,4.760000000000000000e+02,5.058347062035186070e+01
1.110000000000000000e+02,2.916620689655172427e+01,4.750000000000000000e+02,5.607087219165877912e+01
1.120000000000000000e+02,2.942896551724138021e+01,4.780000000000000000e+02,6.648621084585050767e+01
1.130000000000000000e+02,2.969172413793103615e+01,4.690000000000000000e+02,6.126402546333550703e+01
1.140000000000000000e+02,2.995448275862068854e+01,4.655000000000000000e+02,7.499359926390756925e+01
1.150000000000000000e+02,3.021724137931034448e+01,4.600000000000000000e+02,6.370223905340115067e+01
1.160000000000000000e+02,3.048000000000000043e+01,4.800000000000000000e+02,5.635021936268059051e+01
1.170000000000000000e+02,3.074275862068965637e+01,4.850000000000000000e+02,4.896955101982591430e+01
1.180000000000000000e+02,3.100551724137930876e+01,4.835000000000000000e+02,5.207846643927474872e+01
1.190000000000000000e+02,3.126827586206896470e+01,4.880000000000000000e+02,4.695372555772331680e+01
1.200000000000000000e+02,3.153103448275862064e+01,4.935000000000000000e+02,3.274437372155202297e+01
1.210000000000000000e+02,3.179379310344827658e+01,4.960000000000000000e+02,3.720884658100663245e+01
1.220000000000000000e+02,3.205655172413793252e+01,4.950000000000000000e+02,2.026576889458894826e+01
1.230000000000000000e+02,3.231931034482758491e+01,5.000000000000000000e+02,1.861991914292027417e+01
1.240000000000000000e+02,3.258206896551724441e+01,5.050000000000000000e+02,1.723367534718645899e+01
1.250000000000000000e+02,3.284482758620689680e+01,5.080000000000000000e+02,1.371129337342842724e+01
1.260000000000000000e+02,3.310758620689654919e+01,5.005000000000000000e+02,1.843890060593514946e+01
1.270000000000000000e+02,3.337034482758620868e+01,5.045000000000000000e+02,1.812911830607201580e+01
1.280000000000000000e+02,3.363310344827586107e+01,5.060000000000000000e+02,2.216485542412181431e+01
1.290000000000000000e+02,3.389586206896552056e+01,5.070000000000000000e+02,2.298821218158462187e+01
1.300000000000000000e+02,3.415862068965517295e+01,5.025000000000000000e+02,1.971294651787668784e+01
1.310000000000000000e+02,3.442137931034482534e+01,5.095000000000000000e+02,2.293210654119386760e+01
1.320000000000000000e+02,3.468413793103448484e+01,5.045000000000000000e+02,2.599676128332570357e+01
1.330000000000000000e+02,3.494689655172413723e+01,5.055000000000000000e+02,2.463789848316342557e+01
1.340000000000000000e+02,3.520965517241378961e+01,5.060000000000000000e+02,2.668241722349924316e+01
1.350000000000000000e+02,3.547241379310344911e+01,5.020000000000000000e+02,2.265930295522495896e+01
1.360000000000000000e+02,3.573517241379310150e+01,5.095000000000000000e+02,2.308453667140264187e+01
1.370000000000000000e+02,3.599793103448276099e+01,5.080000000000000000e+02,2.503150792279380354e+01
1.380000000000000000e+02,3.626068965517241338e+01,5.085000000000000000e+02,2.533853256680206556e+01
1.390000000000000000e+02,3.652344827586206577e+01,5.085000000000000000e+02,2.243183153405495389e+01
1.400000000000000000e+02,3.678620689655172526e+01,5.105000000000000000e+02,2.493504582744268205e+01
1.410000000000000000e+02,3.704896551724137765e+01,5.330000000000000000e+02,1.264167971324310180e+01
1.420000000000000000e+02,3.731172413793103715e+01,5.325000000000000000e+02,1.069979799264141818e+01
1.430000000000000000e+02,3.757448275862068954e+01,5.335000000000000000e+02,1.203575402706452735e+01
1.440000000000000000e+02,3.783724137931034193e+01,5.350000000000000000e+02,1.141446146585793286e+01
1.450000000000000000e+02,3.810000000000000142e+01,5.345000000000000000e+02,1.108910798812159904e+01
1.460000000000000000e+02,3.836275862068965381e+01,5.345000000000000000e+02,1.166897298632384405e+01
1.470000000000000000e+02,3.862551724137931330e+01,5.350000000000000000e+02,1.371789180433915689e+01
1.480000000000000000e+02,3.888827586206896569e+01,5.380000000000000000e+02,9.310239285622875727e+00
1.490000000000000000e+02,3.915103448275861808e+01,5.530000000000000000e+02,2.787988092543916707e+01
1.500000000000000000e+02,3.941379310344827758e+01,1.140000000000000000e+02,1.397954218944200022e+02
1.510000000000000000e+02,3.967655172413792997e+01,1.125000000000000000e+02,1.422886453437167233e+02
1.520000000000000000e+02,3.993931034482758946e+01,1.110000000000000000e+02,1.390348411944726195e+02
1.530000000000000000e+02,4.020206896551724185e+01,1.055000000000000000e+02,1.377283709577176012e+02
1.540000000000000000e+02,4.046482758620689424e+01,1.055000000000000000e+02,1.340765484092327426e+02
1.550000000000000000e+02,4.072758620689655373e+01,1.035000000000000000e+02,1.366172786142815312e+02
1.560000000000000000e+02,4.099034482758620612e+01,1.030000000000000000e+02,1.392530280316095173e+02
1.570000000000000000e+02,4.125310344827586562e+01,1.020000000000000000e+02,1.414004852262615941e+02
1.580000000000000000e+02,4.151586206896551801e+01,1.020000000000000000e+02,1.404797815004588699e+02
1.590000000000000000e+02,4.177862068965517039e+01,1.030000000000000000e+02,1.366594367371150724e+02
1.600000000000000000e+02,4.204137931034482989e+01,1.015000000000000000e+02,1.347706368834555519e+02
1.610000000000000000e+02,4.230413793103448228e+01,1.000000000000000000e+02,1.377824308970083962e+02
1.620000000000000000e+02,4.256689655172413467e+01,1.010000000000000000e+02,1.318377514535701209e+02
1.630000000000000000e+02,4.282965517241379416e+01,1.000000000000000000e+02,1.281663398755044909e+02
1.640000000000000000e+02,4.309241379310344655e+01,9.900000000000000000e+01,1.216879957759689006e+02
1.650000000000000000e+02,4.335517241379310605e+01,9.750000000000000000e+01,1.236916090497070257e+02
1.660000000000000000e+02,4.361793103448275843e+01,9.700000000000000000e+01,1.229727838001382878e+02
1.670000000000000000e+02,4.388068965517241082e+01,1.010000000000000000e+02,1.258265726660664399e+02
1.680000000000000000e+02,4.414344827586207032e+01,1.005000000000000000e+02,1.224326611260927677e+02
1.690000000000000000e+02,4.440620689655172271e+01,1.005000000000000000e+02,1.117942659500278495e+02
1.700000000000000000e+02,4.466896551724138220e+01,9.750000000000000000e+01,1.149086291605445780e+02
1.710000000000000000e+02,4.493172413793102749e+01,1.005000000000000000e+02,1.178278449334734574e+02
1.720000000000000000e+02,4.519448275862068698e+01,9.800000000000000000e+01,1.177373415583273157e+02
1.730000000000000000e+02,4.545724137931034647e+01,1.020000000000000000e+02,1.125382323152398385e+02
1.740000000000000000e+02,4.571999999999999886e+01,1.005000000000000000e+02,1.113704384743645903e+02
1.750000000000000000e+02,4.598275862068965836e+01,1.015000000000000000e+02,1.071172429286662009e+02
1.760000000000000000e+02,4.624551724137931075e+01,9.850000000000000000e+01,1.121156222852848714e+02
1.770000000000000000e+02,4.650827586206896314e+01,9.950000000000000000e+01,1.102747023693053876e+02
1.780000000000000000e+02,4.677103448275862263e+01,1.030000000000000000e+02,1.012470078433047860e+02
1.790000000000000000e+02,4.703379310344827502e+01,1.025000000000000000e+02,1.010428608176857779e+02
1.800000000000000000e+02,4.729655172413793451e+01,1.025000000000000000e+02,1.046946929535537123e+02
1.810000000000000000e+02,4.755931034482758690e+01,1.025000000000000000e+02,8.830303873200261933e+01
1.820000000000000000e+02,4.782206896551723929e+01,9.750000000000000000e+01,9.051703099033657907e+01
1.830000000000000000e+02,4.808482758620689879e+01,1.010000000000000000e+02,9.621781568688595598e+01
1.840000000000000000e+02,4.834758620689655118e+01,9.950000000000000000e+01,9.722809084470162588e+01
1.850000000000000000e+02,4.861034482758620356e+01,1.005000000000000000e+02,9.155016981824773836e+01
1.860000000000000000e+02,4.887310344827586306e+01,1.015000000000000000e+02,9.458883748668938551e+01
1.870000000000000000e+02,4.913586206896551545e+01,9.950000000000000000e+01,7.188560308264482046e+01
1.880000000000000000e+02,4.939862068965517494e+01,9.900000000000000000e+01,6.845436436049932638e+01
1.890000000000000000e+02,4.966137931034482733e+01,9.850000000000000000e+01,6.668019394009655798e+01
1.900000000000000000e+02,4.992413793103447972e+01,1.010000000000000000e+02,5.972445045907823413e+01
1.910000000000000000e+02,5.018689655172413921e+01,9.900000000000000000e+01,5.615634178097984375e+01
1.920000000000000000e+02,5.044965517241379160e+01,1.000000000000000000e+02,5.857521280845300282e+01
1.930000000000000000e+02,5.071241379310345110e+01,9.950000000000000000e+01,4.118445971749807910e+01
1.940000000000000000e+02,5.097517241379310349e+01,1.000000000000000000e+02,4.979164923291187250e+01
1.950000000000000000e+02,5.123793103448275588e+01,9.800000000000000000e+01,5.161586464100827243e+01
1.960000000000000000e+02,5.150068965517241537e+01,9.700000000000000000e+01,5.540052631493875168e+01
1.970000000000000000e+02,5.176344827586206776e+01,9.550000000000000000e+01,5.773219648009823146e+01
1.980000000000000000e+02,5.202620689655172725e+01,9.400000000000000000e+01,5.261904492566250013e+01
1.990000000000000000e+02,5.228896551724137964e+01,9.450000000000000000e+01,4.735811686119802033e+01
2.000000000000000000e+02,5.255172413793103203e+01,9.150000000000000000e+01,3.882269167495845608e+01
2.010000000000000000e+02,5.281448275862069153e+01,9.050000000000000000e+01,3.938947595452651029e+01
2.020000000000000000e+02,5.307724137931034392e+01,9.200000000000000000e+01,3.365384966422448088e+01
2.030000000000000000e+02,5.334000000000000341e+01,9.300000000000000000e+01,3.791666094322300751e+01
2.040000000000000000e+02,5.360275862068965580e+01,9.450000000000000000e+01,3.800081664875403931e+01
2.050000000000000000e+02,5.386551724137930819e+01,9.200000000000000000e+01,3.587477618009933167e+01
2.060000000000000000e+02,5.412827586206896768e+01,9.450000000000000000e+01,3.145960262339977831e+01
2.070000000000000000e+02,5.439103448275862007e+01,9.750000000000000000e+01,3.228744596072390749e+01
2.080000000000000000e+02,5.465379310344827246e+01,9.900000000000000000e+01,3.579911156563650110e+01
2.090000000000000000e+02,5.491655172413793196e+01,9.800000000000000000e+01,3.658549253309143268e+01
2.100000000000000000e+02,5.517931034482758434e+01,1.000000000000000000e+02,3.303783079878110129e+01
2.110000000000000000e+02,5.544206896551724384e+01,9.750000000000000000e+01,2.934078237567407754e+01
2.120000000000000000e+02,5.570482758620689623e+01,9.800000000000000000e+01,3.112539044824266554e+01
2.130000000000000000e+02,5.596758620689654862e+01,9.650000000000000000e+01,3.188667406047374087e+01
2.140000000000000000e+02,5.623034482758620811e+01,9.850000000000000000e+01,2.913447628383481813e+01
2.150000000000000000e+02,5.649310344827586050e+01,9.750000000000000000e+01,3.161311260994223815e+01
2.160000000000000000e+02,5.675586206896552000e+01,9.900000000000000000e+01,3.506895489207258976e+01
2.170000000000000000e+02,5.701862068965517238e+01,9.450000000000000000e+01,3.371345758331859344e+01
2.180000000000000000e+02,5.728137931034482477e+01,9.650000000000000000e+01,2.819574435974336879e+01
2.190000000000000000e+02,5.754413793103448427e+01,9.400000000000000000e+01,3.004464270973372209e+01
2.200000000000000000e+02,5.780689655172413666e+01,9.600000000000000000e+01,3.425029779878644121e+01
2.210000000000000000e+02,5.806965517241379615e+01,9.400000000000000000e+01,3.068488334623780389e+01
2.220000000000000000e+02,5.833241379310344854e+01,9.400000000000000000e+01,3.510222546561526968e+01
2.230000000000000000e+02,5.859517241379310093e+01,9.250000000000000000e+01,3.105226329199782498e+01
2.240000000000000000e+02,5.885793103448276042e+01,9.250000000000000000e+01,3.121920705093082660e+01
2.250000000000000000e+02,5.912068965517241281e+01,9.300000000000000000e+01,2.625277763082095817e+01
2.260000000000000000e+02,5.938344827586207231e+01,9.250000000000000000e+01,2.569154638311122696e+01
2.270000000000000000e+02,5.964620689655172470e+01,9.100000000000000000e+01,2.505257492587671209e+01
2.280000000000000000e+02,5.990896551724137709e+01,9.000000000000000000e+01,2.541652151597897813e+01
2.290000000000000000e+02,6.017172413793103658e+01,8.700000000000000000e+01,2.451445152014079554e+01
2.300000000000000000e+02,6.043448275862068897e+01,8.700000000000000000e+01,1.885681381048594218e+01
2.310000000000000000e+02,6.069724137931034136e+01,8.800000000000000000e+01,1.786620801650112256e+01
2.320000000000000000e+02,6.096000000000000085e+01,8.900000000000000000e+01,1.537804847826927634e+01
2.330000000000000000e+02,6.122275862068965324e+01,8.650000000000000000e+01,1.464366982597675815e+01
2.340000000000000000e+02,6.148551724137931274e+01,8.700000000000000000e+01,1.474905835035654711e+01
2.350000000000000000e+02,6.174827586206896513e+01,8.700000000000000000e+01,1.321293295306618276e+01
2.360000000000000000e+02,6.201103448275861751e+01,8.550000000000000000e+01,1.575242485742715459e+01
2.370000000000000000e+02,6.227379310344827701e+01,8.600000000000000000e+01,1.480426400193163516e+01
2.380000000000000000e+02,6.253655172413792940e+01,8.550000000000000000e+01,1.572648983845056669e+01
2.390000000000000000e+02,6.279931034482758889e+01,8.400000000000000000e+01,1.649935552192535937e+01
2.400000000000000000e+02,6.306206896551724128e+01,8.400000000000000000e+01,1.546904110276034139e+01
2.410000000000000000e+02,6.332482758620689367e+01,8.300000000000000000e+01,1.683353960269662508e+01
2.420000000000000000e+02,6.358758620689655316e+01,8.400000000000000000e+01,1.565508215316106799e+01
2.430000000000000000e+02,6.385034482758620555e+01,8.350000000000000000e+01,1.420923445334054591e+01
2.440000000000000000e+02,6.411310344827586505e+01,8.300000000000000000e+01,1.364200009773737854e+01
2.450000000000000000e+02,6.437586206896551744e+01,8.400000000000000000e+01,1.283928433450331497e+01
2.460000000000000000e+02,6.463862068965516983e+01,8.300000000000000000e+01,1.501039859471500648e+01
2.470000000000000000e+02,6.490137931034482222e+01,8.350000000000000000e+01,1.707539195499379048e+01
2.480000000000000000e+02,6.516413793103448882e+01,8.300000000000000000e+01,1.579874236819711797e+01
2.490000000000000000e+02,6.542689655172414120e+01,8.350000000000000000e+01,1.758545603300889226e+01
2.500000000000000000e+02,6.568965517241379359e+01,8.250000000000000000e+01,1.637277338551209738e+01
2.510000000000000000e+02,6.595241379310344598e+01,8.250000000000000000e+01,1.682131377812750372e+01
2.520000000000000000e+02,6.621517241379309837e+01,8.200000000000000000e+01,1.529024743641078743e+01
2.530000000000000000e+02,6.647793103448276497e+01,8.250000000000000000e+01,1.614150479612521494e+01
2.540000000000000000e+02,6.674068965517241736e+01,8.250000000000000000e+01,1.623139961104196516e+01
2.550000000000000000e+02,6.700344827586206975e+01,8.100000000000000000e+01,1.488567544095105433e+01
2.560000000000000000e+02,6.726620689655172214e+01,8.100000000000000000e+01,1.584407530347612969e+01
2.570000000000000000e+02,6.752896551724137453e+01,8.200000000000000000e+01,1.647467543096238174e+01
2.580000000000000000e+02,6.779172413793104113e+01,8.300000000000000000e+01,1.574581073033572132e+01
2.590000000000000000e+02,6.805448275862069352e+01,8.100000000000000000e+01,1.659562986317649447e+01
2.600000000000000000e+02,6.831724137931034591e+01,8.150000000000000000e+01,1.802178465697063459e+01
2.610000000000000000e+02,6.857999999999999829e+01,8.100000000000000000e+01,1.709999187784082508e+01
2.620000000000000000e+02,6.884275862068965068e+01,8.250000000000000000e+01,1.615157156096238467e+01
2.630000000000000000e+02,6.910551724137931728e+01,8.100000000000000000e+01,1.844265464667889631e+01
2.640000000000000000e+02,6.936827586206896967e+01,8.250000000000000000e+01,1.697485886048344383e+01
2.650000000000000000e+02,6.963103448275862206e+01,8.200000000000000000e+01,1.657766601233921122e+01
2.660000000000000000e+02,6.989379310344827445e+01,8.250000000000000000e+01,1.662369460204987703e+01
2.670000000000000000e+02,7.015655172413792684e+01,8.200000000000000000e+01,1.683601463793878139e+01
2.680000000000000000e+02,7.041931034482757923e+01,8.200000000000000000e+01,1.788639642530974783e+01
2.690000000000000000e+02,7.068206896551724583e+01,8.100000000000000000e+01,1.726568077542524549e+01
2.700000000000000000e+02,7.094482758620689822e+01,8.150000000000000000e+01,1.748610559526874297e+01
2.710000000000000000e+02,7.120758620689655061e+01,8.100000000000000000e+01,1.632800455165568820e+01
2.720000000000000000e+02,7.147034482758620300e+01,8.200000000000000000e+01,1.690614410009962398e+01
2.730000000000000000e+02,7.173310344827585538e+01,8.050000000000000000e+01,1.748112821730908806e+01
2.740000000000000000e+02,7.199586206896552198e+01,8.200000000000000000e+01,1.602726626374219876e+01
2.750000000000000000e+02,7.225862068965517437e+01,8.350000000000000000e+01,1.808731714950193137e+01
2.760000000000000000e+02,7.252137931034482676e+01,8.300000000000000000e+01,1.678374244370625235e+01
2.770000000000000000e+02,7.278413793103447915e+01,8.400000000000000000e+01,1.835357547288508329e+01
2.780000000000000000e+02,7.304689655172413154e+01,8.550000000000000000e+01,1.811047070911067181e+01
2.790000000000000000e+02,7.330965517241379814e+01,8.600000000000000000e+01,1.791177258738571254e+01
2.800000000000000000e+02,7.357241379310345053e+01,8.500000000000000000e+01,1.763596733241474368e+01
2.810000000000000000e+02,7.383517241379310292e+01,8.550000000000000000e+01,1.718768939289591202e+01
2.820000000000000000e+02,7.409793103448275531e+01,8.550000000000000000e+01,1.747049844658767270e+01
2.830000000000000000e+02,7.436068965517240770e+01,8.750000000000000000e+01,1.738862125947757775e+01
2.840000000000000000e+02,7.462344827586207430e+01,8.500000000000000000e+01,1.773374402328321864e+01
2.850000000000000000e+02,7.488620689655172669e+01,8.900000000000000000e+01,1.807765607886032200e+01
2.860000000000000000e+02,7.514896551724137908e+01,1.785000000000000000e+02,1.030789522613882099e+02
2.870000000000000000e+02,7.541172413793103146e+01,5.570000000000000000e+02,1.177035397254003257e+01
2.880000000000000000e+02,7.567448275862068385e+01,5.530000000000000000e+02,1.039956930197912932e+01
2.890000000000000000e+02,7.593724137931035045e+01,5.480000000000000000e+02,1.418502180999380791e+01
